colorNameId,participantId,lang0,phaseNum,trialNum,tileNum,name,r,g,b,studyVersion,rgbSet,lab_l,lab_a,lab_b,locale
882,-1,Korean (text-davinci-003),0,-1,-1,초록색,25,94,48,1.1.5,full,-1,-1,-1,en
21531,-1,English (text-davinci-003),0,-1,-1,Denim Blue,36,112,167,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,深天蓝色,36,112,167,1.1.5,full,-1,-1,-1,en
13939,-1,Russian (text-davinci-003),0,-1,-1,небесно-голубой,36,112,167,1.1.5,full,-1,-1,-1,en
168,-1,Korean (text-davinci-003),0,-1,-1,하늘색,36,112,167,1.1.5,full,-1,-1,-1,en
3449,-1,English (text-davinci-003),0,-1,-1,Royal Purple,34,13,140,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,深宝石蓝,34,13,140,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,лазурный синий,34,13,140,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,다이아몬드 블루,34,13,140,1.1.5,full,-1,-1,-1,en
6376,-1,English (text-davinci-003),0,-1,-1,Beige,170,177,128,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,浅灰蓝,170,177,128,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,бледно-зеленый,170,177,128,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,연한 파랑색,170,177,128,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Caribbean Green,15,186,137,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,绿松石绿,15,186,137,1.1.5,full,-1,-1,-1,en
31737,-1,Russian (text-davinci-003),0,-1,-1,морская волна,15,186,137,1.1.5,full,-1,-1,-1,en
72330,-1,Korean (text-davinci-003),0,-1,-1,녹차색,15,186,137,1.1.5,full,-1,-1,-1,en
8133,-1,English (text-davinci-003),0,-1,-1,olive,98,121,22,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,深橄榄绿,98,121,22,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,зелено-коричневый,98,121,22,1.1.5,full,-1,-1,-1,en
882,-1,Korean (text-davinci-003),0,-1,-1,초록색,98,121,22,1.1.5,full,-1,-1,-1,en
5678,-1,English (text-davinci-003),0,-1,-1,burnt sienna,121,35,6,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,棕褐色,121,35,6,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,коричневый,121,35,6,1.1.5,full,-1,-1,-1,en
68268,-1,Korean (text-davinci-003),0,-1,-1,밤색,121,35,6,1.1.5,full,-1,-1,-1,en
2196,-1,English (text-davinci-003),0,-1,-1,Spring Green,138,251,153,1.1.5,full,-1,-1,-1,en
115,-1,Chinese (text-davinci-003),0,-1,-1,Mint Green,138,251,153,1.1.5,full,-1,-1,-1,en
31737,-1,Russian (text-davinci-003),0,-1,-1,морская волна,138,251,153,1.1.5,full,-1,-1,-1,en
71772,-1,Korean (text-davinci-003),0,-1,-1,라임그린,138,251,153,1.1.5,full,-1,-1,-1,en
1603,-1,English (text-davinci-003),0,-1,-1,Red Orange,233,25,42,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,火红色,233,25,42,1.1.5,full,-1,-1,-1,en
13942,-1,Russian (text-davinci-003),0,-1,-1,алый,233,25,42,1.1.5,full,-1,-1,-1,en
177,-1,Korean (text-davinci-003),0,-1,-1,빨간색,233,25,42,1.1.5,full,-1,-1,-1,en
104,-1,English (text-davinci-003),0,-1,-1,Mustard,197,143,37,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,金色,197,143,37,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,оранжево-коричневый,197,143,37,1.1.5,full,-1,-1,-1,en
42974,-1,Korean (text-davinci-003),0,-1,-1,갈색,197,143,37,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Raven,34,20,18,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,深灰褐色,34,20,18,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,темно-коричневый,34,20,18,1.1.5,full,-1,-1,-1,en
42974,-1,Korean (text-davinci-003),0,-1,-1,갈색,34,20,18,1.1.5,full,-1,-1,-1,en
737,-1,English (text-davinci-003),0,-1,-1,Tangerine,250,152,58,1.1.5,full,-1,-1,-1,en
19621,-1,Chinese (text-davinci-003),0,-1,-1,橘黄色,250,152,58,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,персиковый,250,152,58,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,버드 오렌지,250,152,58,1.1.5,full,-1,-1,-1,en
18899,-1,English (text-davinci-003),0,-1,-1,Green-Cyan,124,249,89,1.1.5,full,-1,-1,-1,en
20058,-1,Chinese (text-davinci-003),0,-1,-1,薄荷绿,124,249,89,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,зеленый морской,124,249,89,1.1.5,full,-1,-1,-1,en
71772,-1,Korean (text-davinci-003),0,-1,-1,라임그린,124,249,89,1.1.5,full,-1,-1,-1,en
6376,-1,English (text-davinci-003),0,-1,-1,Beige,220,223,146,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,淡黄色,220,223,146,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,бледно-зеленый,220,223,146,1.1.5,full,-1,-1,-1,en
12219,-1,Korean (text-davinci-003),0,-1,-1,밝은 노랑,220,223,146,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Stony Gray,96,125,155,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,深天蓝色,96,125,155,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,Синий стальной,96,125,155,1.1.5,full,-1,-1,-1,en
157,-1,Korean (text-davinci-003),0,-1,-1,파란색,96,125,155,1.1.5,full,-1,-1,-1,en
115,-1,English (text-davinci-003),0,-1,-1,Mint Green,105,230,122,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,绿松石绿,105,230,122,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,зеленый мох,105,230,122,1.1.5,full,-1,-1,-1,en
3286,-1,Korean (text-davinci-003),0,-1,-1,녹색,105,230,122,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Lavender Purple,192,17,219,1.1.5,full,-1,-1,-1,en
19056,-1,Chinese (text-davinci-003),0,-1,-1,紫罗兰,192,17,219,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,фиолетово-розовый,192,17,219,1.1.5,full,-1,-1,-1,en
160,-1,Korean (text-davinci-003),0,-1,-1,보라색,192,17,219,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Desert Sand,234,221,172,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,淡米色,234,221,172,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,бледно-розовый,234,221,172,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,라벤더 분홍색이라고 할 수 있습니다,234,221,172,1.1.5,full,-1,-1,-1,en
51839,-1,English (text-davinci-003),0,-1,-1,Steel Blue,45,122,159,1.1.5,full,-1,-1,-1,en
19326,-1,Chinese (text-davinci-003),0,-1,-1,海军蓝,45,122,159,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,голубой серый,45,122,159,1.1.5,full,-1,-1,-1,en
168,-1,Korean (text-davinci-003),0,-1,-1,하늘색,45,122,159,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Lavender Purple,144,95,196,1.1.5,full,-1,-1,-1,en
19007,-1,Chinese (text-davinci-003),0,-1,-1,深紫色,144,95,196,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,лиловый,144,95,196,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,바이올렛 레이비,144,95,196,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Shocking Pink,233,71,179,1.1.5,full,-1,-1,-1,en
19624,-1,Chinese (text-davinci-003),0,-1,-1,桃红色,233,71,179,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,розово-лиловый,233,71,179,1.1.5,full,-1,-1,-1,en
160,-1,Korean (text-davinci-003),0,-1,-1,보라색,233,71,179,1.1.5,full,-1,-1,-1,en
89,-1,English (text-davinci-003),0,-1,-1,Teal,38,179,169,1.1.5,full,-1,-1,-1,en
19468,-1,Chinese (text-davinci-003),0,-1,-1,浅绿色,38,179,169,1.1.5,full,-1,-1,-1,en
31737,-1,Russian (text-davinci-003),0,-1,-1,морская волна,38,179,169,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,에메랄드 초록색,38,179,169,1.1.5,full,-1,-1,-1,en
1323,-1,English (text-davinci-003),0,-1,-1,Sea Green,103,170,153,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,海军绿,103,170,153,1.1.5,full,-1,-1,-1,en
31737,-1,Russian (text-davinci-003),0,-1,-1,морская волна,103,170,153,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,에메랄드 그린,103,170,153,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Lavender Gray,147,25,161,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,淡紫红色,147,25,161,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,лиловый,147,25,161,1.1.5,full,-1,-1,-1,en
160,-1,Korean (text-davinci-003),0,-1,-1,보라색,147,25,161,1.1.5,full,-1,-1,-1,en
2196,-1,English (text-davinci-003),0,-1,-1,Spring Green,126,218,141,1.1.5,full,-1,-1,-1,en
20058,-1,Chinese (text-davinci-003),0,-1,-1,薄荷绿,126,218,141,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,зеленый мох,126,218,141,1.1.5,full,-1,-1,-1,en
3286,-1,Korean (text-davinci-003),0,-1,-1,녹색,126,218,141,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Lavender Blush,203,101,228,1.1.5,full,-1,-1,-1,en
19056,-1,Chinese (text-davinci-003),0,-1,-1,紫罗兰,203,101,228,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,Фиолетово-сиреневый,203,101,228,1.1.5,full,-1,-1,-1,en
160,-1,Korean (text-davinci-003),0,-1,-1,보라색,203,101,228,1.1.5,full,-1,-1,-1,en
7062,-1,English (text-davinci-003),0,-1,-1,olive green,151,167,79,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,苹果绿,151,167,79,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,зелено-коричневый,151,167,79,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,에메랄드 그린,151,167,79,1.1.5,full,-1,-1,-1,en
2196,-1,English (text-davinci-003),0,-1,-1,Spring Green,80,243,114,1.1.5,full,-1,-1,-1,en
115,-1,Chinese (text-davinci-003),0,-1,-1,Mint Green,80,243,114,1.1.5,full,-1,-1,-1,en
31737,-1,Russian (text-davinci-003),0,-1,-1,морская волна,80,243,114,1.1.5,full,-1,-1,-1,en
3286,-1,Korean (text-davinci-003),0,-1,-1,녹색,80,243,114,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Lavender Purple,201,107,231,1.1.5,full,-1,-1,-1,en
19210,-1,Chinese (text-davinci-003),0,-1,-1,紫罗兰色,201,107,231,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,лиловый,201,107,231,1.1.5,full,-1,-1,-1,en
160,-1,Korean (text-davinci-003),0,-1,-1,보라색,201,107,231,1.1.5,full,-1,-1,-1,en
337,-1,English (text-davinci-003),0,-1,-1,Green,108,216,20,1.1.5,full,-1,-1,-1,en
115,-1,Chinese (text-davinci-003),0,-1,-1,Mint Green,108,216,20,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,зеленый морской,108,216,20,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,라임 컬러,108,216,20,1.1.5,full,-1,-1,-1,en
3363,-1,English (text-davinci-003),0,-1,-1,mauve,178,121,149,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,浅玫瑰色,178,121,149,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,блондин коричневый,178,121,149,1.1.5,full,-1,-1,-1,en
52147,-1,Korean (text-davinci-003),0,-1,-1,벽돌색,178,121,149,1.1.5,full,-1,-1,-1,en
337,-1,English (text-davinci-003),0,-1,-1,Green,150,243,45,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,酸橙绿,150,243,45,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,зеленый морской,150,243,45,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,라임 컬러,150,243,45,1.1.5,full,-1,-1,-1,en
530,-1,English (text-davinci-003),0,-1,-1,Sky Blue,212,231,243,1.1.5,full,-1,-1,-1,en
19823,-1,Chinese (text-davinci-003),0,-1,-1,天蓝色,212,231,243,1.1.5,full,-1,-1,-1,en
143219,-1,Russian (text-davinci-003),0,-1,-1,бледно-голубой,212,231,243,1.1.5,full,-1,-1,-1,en
168,-1,Korean (text-davinci-003),0,-1,-1,하늘색,212,231,243,1.1.5,full,-1,-1,-1,en
8133,-1,English (text-davinci-003),0,-1,-1,olive,64,99,21,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,深灰绿色,64,99,21,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,зелено-коричневый,64,99,21,1.1.5,full,-1,-1,-1,en
882,-1,Korean (text-davinci-003),0,-1,-1,초록색,64,99,21,1.1.5,full,-1,-1,-1,en
89,-1,English (text-davinci-003),0,-1,-1,Teal,43,147,141,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,海军绿,43,147,141,1.1.5,full,-1,-1,-1,en
31737,-1,Russian (text-davinci-003),0,-1,-1,морская волна,43,147,141,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,시카고 초록,43,147,141,1.1.5,full,-1,-1,-1,en
383,-1,English (text-davinci-003),0,-1,-1,Aqua,156,220,206,1.1.5,full,-1,-1,-1,en
19468,-1,Chinese (text-davinci-003),0,-1,-1,浅绿色,156,220,206,1.1.5,full,-1,-1,-1,en
10801,-1,Russian (text-davinci-003),0,-1,-1,бирюзовый,156,220,206,1.1.5,full,-1,-1,-1,en
157,-1,Korean (text-davinci-003),0,-1,-1,파란색,156,220,206,1.1.5,full,-1,-1,-1,en
952,-1,English (text-davinci-003),0,-1,-1,Royal Blue,66,52,244,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,深宝石蓝,66,52,244,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,Синий лазурный,66,52,244,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,다이아몬드 블루,66,52,244,1.1.5,full,-1,-1,-1,en
5678,-1,English (text-davinci-003),0,-1,-1,burnt sienna,187,105,73,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,暗玫瑰色,187,105,73,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,коричневый,187,105,73,1.1.5,full,-1,-1,-1,en
192,-1,Korean (text-davinci-003),0,-1,-1,빨강색,187,105,73,1.1.5,full,-1,-1,-1,en
63712,-1,English (text-davinci-003),0,-1,-1,Pale Aqua,238,253,245,1.1.5,full,-1,-1,-1,en
20058,-1,Chinese (text-davinci-003),0,-1,-1,薄荷绿,238,253,245,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,бледно-зеленый,238,253,245,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,에메랄드 그린,238,253,245,1.1.5,full,-1,-1,-1,en
530,-1,English (text-davinci-003),0,-1,-1,Sky Blue,80,218,230,1.1.5,full,-1,-1,-1,en
19823,-1,Chinese (text-davinci-003),0,-1,-1,天蓝色,80,218,230,1.1.5,full,-1,-1,-1,en
10273,-1,Russian (text-davinci-003),0,-1,-1,голубой,80,218,230,1.1.5,full,-1,-1,-1,en
168,-1,Korean (text-davinci-003),0,-1,-1,하늘색,80,218,230,1.1.5,full,-1,-1,-1,en
7062,-1,English (text-davinci-003),0,-1,-1,olive green,155,161,52,1.1.5,full,-1,-1,-1,en
32975,-1,Chinese (text-davinci-003),0,-1,-1,Olive Green,155,161,52,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,зелено-желтый,155,161,52,1.1.5,full,-1,-1,-1,en
3286,-1,Korean (text-davinci-003),0,-1,-1,녹색,155,161,52,1.1.5,full,-1,-1,-1,en
7062,-1,English (text-davinci-003),0,-1,-1,olive green,67,130,76,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,深灰绿,67,130,76,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,зелено-серый,67,130,76,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,밝은 청록색이다,67,130,76,1.1.5,full,-1,-1,-1,en
83,-1,English (text-davinci-003),0,-1,-1,Fuchsia,213,22,116,1.1.5,full,-1,-1,-1,en
19110,-1,Chinese (text-davinci-003),0,-1,-1,深粉色,213,22,116,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,розово-бордовый,213,22,116,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,바람꽃 빨간색,213,22,116,1.1.5,full,-1,-1,-1,en
83,-1,English (text-davinci-003),0,-1,-1,Fuchsia,210,52,84,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,暗红色,210,52,84,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,баклажановый,210,52,84,1.1.5,full,-1,-1,-1,en
177,-1,Korean (text-davinci-003),0,-1,-1,빨간색,210,52,84,1.1.5,full,-1,-1,-1,en
1323,-1,English (text-davinci-003),0,-1,-1,Sea Green,102,232,199,1.1.5,full,-1,-1,-1,en
19468,-1,Chinese (text-davinci-003),0,-1,-1,浅绿色,102,232,199,1.1.5,full,-1,-1,-1,en
31737,-1,Russian (text-davinci-003),0,-1,-1,морская волна,102,232,199,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,초록빛 연두색,102,232,199,1.1.5,full,-1,-1,-1,en
32975,-1,English (text-davinci-003),0,-1,-1,Olive Green,230,238,158,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,苍白的绿色,230,238,158,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,зелено-желтый,230,238,158,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,라벤더 오렌지,230,238,158,1.1.5,full,-1,-1,-1,en
337,-1,English (text-davinci-003),0,-1,-1,Green,120,203,62,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,绿松石,120,203,62,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,зеленый мох,120,203,62,1.1.5,full,-1,-1,-1,en
3286,-1,Korean (text-davinci-003),0,-1,-1,녹색,120,203,62,1.1.5,full,-1,-1,-1,en
4021,-1,English (text-davinci-003),0,-1,-1,Sea Foam,211,230,215,1.1.5,full,-1,-1,-1,en
19468,-1,Chinese (text-davinci-003),0,-1,-1,浅绿色,211,230,215,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,бледно-зеленый,211,230,215,1.1.5,full,-1,-1,-1,en
136442,-1,Korean (text-davinci-003),0,-1,-1,연한 초록색,211,230,215,1.1.5,full,-1,-1,-1,en
115,-1,English (text-davinci-003),0,-1,-1,Mint Green,172,217,137,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,灰褐色,172,217,137,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,зелено-бледно-серый,172,217,137,1.1.5,full,-1,-1,-1,en
42974,-1,Korean (text-davinci-003),0,-1,-1,갈색,172,217,137,1.1.5,full,-1,-1,-1,en
14931,-1,English (text-davinci-003),0,-1,-1,Teal Green,33,67,49,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,深灰蓝色,33,67,49,1.1.5,full,-1,-1,-1,en
10801,-1,Russian (text-davinci-003),0,-1,-1,бирюзовый,33,67,49,1.1.5,full,-1,-1,-1,en
157,-1,Korean (text-davinci-003),0,-1,-1,파란색,33,67,49,1.1.5,full,-1,-1,-1,en
737,-1,English (text-davinci-003),0,-1,-1,Tangerine,253,123,30,1.1.5,full,-1,-1,-1,en
19621,-1,Chinese (text-davinci-003),0,-1,-1,橘黄色,253,123,30,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,оранжево-коричневый,253,123,30,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,버들색,253,123,30,1.1.5,full,-1,-1,-1,en
50687,-1,English (text-davinci-003),0,-1,-1,slate gray,63,78,86,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,深灰色,63,78,86,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,Серо-синий,63,78,86,1.1.5,full,-1,-1,-1,en
68124,-1,Korean (text-davinci-003),0,-1,-1,회색,63,78,86,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Purple Amethyst,97,33,93,1.1.5,full,-1,-1,-1,en
19007,-1,Chinese (text-davinci-003),0,-1,-1,深紫色,97,33,93,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,бардовый,97,33,93,1.1.5,full,-1,-1,-1,en
160,-1,Korean (text-davinci-003),0,-1,-1,보라색,97,33,93,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Coral Red,206,81,82,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,火热红色,206,81,82,1.1.5,full,-1,-1,-1,en
13942,-1,Russian (text-davinci-003),0,-1,-1,алый,206,81,82,1.1.5,full,-1,-1,-1,en
2947,-1,Korean (text-davinci-003),0,-1,-1,빨강,206,81,82,1.1.5,full,-1,-1,-1,en
3,-1,English (text-davinci-003),0,-1,-1,green,44,236,58,1.1.5,full,-1,-1,-1,en
18938,-1,Chinese (text-davinci-003),0,-1,-1,绿色,44,236,58,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,зеленый морской,44,236,58,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,라임 컬러,44,236,58,1.1.5,full,-1,-1,-1,en
15,-1,English (text-davinci-003),0,-1,-1,yellow,227,228,4,1.1.5,full,-1,-1,-1,en
8104,-1,Chinese (text-davinci-003),0,-1,-1,黄色,227,228,4,1.1.5,full,-1,-1,-1,en
10289,-1,Russian (text-davinci-003),0,-1,-1,желтый,227,228,4,1.1.5,full,-1,-1,-1,en
3851,-1,Korean (text-davinci-003),0,-1,-1,노랑색,227,228,4,1.1.5,full,-1,-1,-1,en
115,-1,English (text-davinci-003),0,-1,-1,Mint Green,29,207,120,1.1.5,full,-1,-1,-1,en
115,-1,Chinese (text-davinci-003),0,-1,-1,Mint Green,29,207,120,1.1.5,full,-1,-1,-1,en
31737,-1,Russian (text-davinci-003),0,-1,-1,морская волна,29,207,120,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,라임 컬러,29,207,120,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Coral Blush,233,144,113,1.1.5,full,-1,-1,-1,en
36269,-1,Chinese (text-davinci-003),0,-1,-1,桃粉色,233,144,113,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,песочный оттенок,233,144,113,1.1.5,full,-1,-1,-1,en
171,-1,Korean (text-davinci-003),0,-1,-1,분홍색,233,144,113,1.1.5,full,-1,-1,-1,en
42205,-1,English (text-davinci-003),0,-1,-1,Burgundy,83,17,42,1.1.5,full,-1,-1,-1,en
95462,-1,Chinese (text-davinci-003),0,-1,-1,深紫红色,83,17,42,1.1.5,full,-1,-1,-1,en
100997,-1,Russian (text-davinci-003),0,-1,-1,бордовый,83,17,42,1.1.5,full,-1,-1,-1,en
68268,-1,Korean (text-davinci-003),0,-1,-1,밤색,83,17,42,1.1.5,full,-1,-1,-1,en
530,-1,English (text-davinci-003),0,-1,-1,Sky Blue,26,197,251,1.1.5,full,-1,-1,-1,en
19823,-1,Chinese (text-davinci-003),0,-1,-1,天蓝色,26,197,251,1.1.5,full,-1,-1,-1,en
10801,-1,Russian (text-davinci-003),0,-1,-1,бирюзовый,26,197,251,1.1.5,full,-1,-1,-1,en
168,-1,Korean (text-davinci-003),0,-1,-1,하늘색,26,197,251,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Purple Amethyst,88,67,136,1.1.5,full,-1,-1,-1,en
19007,-1,Chinese (text-davinci-003),0,-1,-1,深紫色,88,67,136,1.1.5,full,-1,-1,-1,en
11145,-1,Russian (text-davinci-003),0,-1,-1,пурпурный,88,67,136,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,바이올렛 파랑,88,67,136,1.1.5,full,-1,-1,-1,en
3840,-1,English (text-davinci-003),0,-1,-1,rose pink,232,103,166,1.1.5,full,-1,-1,-1,en
19624,-1,Chinese (text-davinci-003),0,-1,-1,桃红色,232,103,166,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,розово-лиловый,232,103,166,1.1.5,full,-1,-1,-1,en
171,-1,Korean (text-davinci-003),0,-1,-1,분홍색,232,103,166,1.1.5,full,-1,-1,-1,en
530,-1,English (text-davinci-003),0,-1,-1,Sky Blue,15,169,238,1.1.5,full,-1,-1,-1,en
19823,-1,Chinese (text-davinci-003),0,-1,-1,天蓝色,15,169,238,1.1.5,full,-1,-1,-1,en
10801,-1,Russian (text-davinci-003),0,-1,-1,бирюзовый,15,169,238,1.1.5,full,-1,-1,-1,en
